"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"SI","2024-06-07","95","-2.98","5.41","Walker, Christian",572233,650633,,"foul",,,,,6,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",,,0,0,2024,"-1.59","0.46","0.42","2.63",,592626,,1,3,"Top",,,,,,,12.394161059006553,-137.73005903703748,-2.6364165722708015,-22.938054003520342,30.63111989137408,-25.844523485923126,"3.49","1.55",126,"74",11,"94.6",2305,"6.2",745406,669134,650333,630105,456781,673490,595777,701538,665487,"54.25",,,,,,,,22,1,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",231,"0","-0.045","73.7","7.1",,"0.045","88.0",2,-2,"0.701","0.299",29,33,29,33,2,1,5,1,5,1,"2.08","1.59","1.59","25.6"
"SI","2024-06-07","93.7","-2.91","5.46","Walker, Christian",572233,650633,"strikeout","called_strike",,,,,3,"Christian Walker called out on strikes.  Joc Pederson steals (3) 2nd base.","R","R","R","SD","AZ","S",2,,2,2,2024,"-1.32","0.48","0.55","3.25",682998,,592626,1,1,"Top",,,,,,,11.798385507838935,-136.04924357830038,-1.0353527179573099,-19.003770179224496,29.106780537773798,-26.14313470759529,"3.26","1.47",,,,"93.4",2351,"6.2",745406,669134,650333,630105,456781,673490,595777,701538,665487,"54.34",,0,"0",1,0,0,,4,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0.054","-0.488",,,,"0.488",,0,0,"0.436","0.564",29,33,29,33,1,0,5,1,5,1,"2.12","1.32","1.32","24.5"
"FF","2024-06-07","96.8","-2.81","5.75","Walker, Christian",572233,650633,,"ball",,,,,12,"Christian Walker called out on strikes.  Joc Pederson steals (3) 2nd base.","R","R","R","SD","AZ","B",,,1,2,2024,"-0.65","1.3","1.13","3.02",682998,,592626,1,1,"Top",,,,,,,11.954910474253001,-140.41151211418295,-4.684452560858898,-11.296905679848617,30.636330003707318,-13.986092555611089,"3.17","1.49",,,,"96.6",2395,"6.2",745406,669134,650333,630105,456781,673490,595777,701538,665487,"54.26",,,,,,,,4,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0","0.039",,,,"-0.039",,0,0,"0.436","0.564",29,33,29,33,1,0,5,1,5,1,"1.14","0.65","0.65","35.8"
"CH","2024-06-07","87.9","-2.98","5.29","Walker, Christian",572233,650633,,"foul",,,,,11,"Christian Walker called out on strikes.  Joc Pederson steals (3) 2nd base.","R","R","R","SD","AZ","S",,,1,2,2024,"-1.5","0.64","-1.21","3.14",682998,,592626,1,1,"Top",,,,,,,7.368888127011783,-127.85297514023245,-0.48912186621665,-17.952026607964374,23.874904198975702,-25.165440183825087,"3.49","1.55",112,"54.5",64,"88.2",2147,"6.3",745406,669134,650333,630105,456781,673490,595777,701538,665487,"54.23",,,,,,,,4,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",242,"0","0","66.8","7.0",,"0","88.0",0,0,"0.436","0.564",29,33,29,33,1,0,5,1,5,1,"2.29","1.5","1.5","23.4"
"ST","2024-06-07","82.5","-3.01","5.38","Walker, Christian",572233,650633,,"swinging_strike",,,,,14,"Christian Walker called out on strikes.  Joc Pederson steals (3) 2nd base.","R","R","R","SD","AZ","S",,,1,1,2024,"1.9","0.28","1.05","2.16",682998,,592626,1,1,"Top",,,,,,,5.510407330528216,-120.03516168435146,-1.265455595756829,16.94507708104758,26.67418303162896,-29.505523344618926,"3.49","1.55",,,,"81.8",2805,"6.2",745406,669134,650333,630105,456781,673490,595777,701538,665487,"54.35",,,,,,,,4,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",62,"0","-0.127","65.9","7.8",,"0.127",,0,0,"0.436","0.564",29,33,29,33,1,0,5,1,5,1,"3.12","-1.9","-1.9","29.6"
"ST","2024-06-07","84.1","-3","5.4","Walker, Christian",572233,650633,,"ball",,,,,14,"Christian Walker called out on strikes.  Joc Pederson steals (3) 2nd base.","R","R","R","SD","AZ","B",,,0,1,2024,"1.62","0.51","1.76","1.87",682998,,592626,1,1,"Top",,,,,,,7.773308885891416,-122.25288408050402,-2.749504535213017,14.517714940450992,25.985471972929258,-26.764307874561297,"3.48","1.49",,,,"83.5",2823,"6.1",745406,669134,650333,630105,456781,673490,595777,701538,665487,"54.39",,,,,,,,4,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",55,"0","0.012",,,,"-0.012",,0,0,"0.436","0.564",29,33,29,33,1,0,5,1,5,1,"2.74","-1.62","-1.62","28.0"
"SI","2024-06-07","93.8","-3.13","5.46","Walker, Christian",572233,650633,,"called_strike",,,,,5,"Christian Walker called out on strikes.  Joc Pederson steals (3) 2nd base.","R","R","R","SD","AZ","S",,,0,0,2024,"-1.24","0.4","0.2","2.24",682998,,592626,1,1,"Top",,,,,,,11.286616881380056,-136.20221788282583,-3.497615692939109,-17.755430614769853,27.670736152982723,-26.607990575082333,"3.42","1.56",,,,"93.7",2297,"6.2",745406,669134,650333,630105,456781,673490,595777,701538,665487,"54.32",,,,,,,,4,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",219,"0","-0.081",,,,"0.081",,0,0,"0.436","0.564",29,33,29,33,1,0,5,1,5,1,"2.19","1.24","1.24","25.8"
"SL","2024-06-07","91.3","-0.92","5.81","Walker, Christian",572233,669093,"strikeout","swinging_strike",,,,,14,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",2,,1,2,2024,"0.36","0.49","0.43","0.95",,,,1,7,"Top",,,,,,,2.633869094210666,-132.84915731481425,-7.463810003057307,3.725162149685693,27.42315997067673,-25.01792824112129,"3.49","1.55",,,,"92.1",2176,"6.7",745406,669134,650333,630105,456781,673490,595777,701538,665487,"53.84",,0,"0",1,0,0,,61,4,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",177,"0.023","-0.115","75.6","8.7",,"0.115",,2,-2,"0.857","0.143",25,33,26,33,1,3,1,1,3,1,"2.24","-0.36","-0.36","51.3"
"FS","2024-06-07","84.5","-0.81","5.64","Walker, Christian",572233,669093,,"ball",,,,,13,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","B",,,0,2,2024,"-1.27","0.67","-0.45","0",,,,1,7,"Top",,,,,,,3.4247940179699294,-122.90116349381857,-8.232566511403096,-13.572092778108214,24.116713932823433,-23.939089356103075,"3.48","1.56",,,,"85.6",1334,"7",745406,669134,650333,630105,456781,673490,595777,701538,665487,"53.47",,,,,,,,61,3,"Split-Finger",5,3,3,5,3,5,3,5,"Standard","Standard",222,"0","0.013",,,,"-0.013",,2,-2,"0.857","0.143",25,33,26,33,1,3,1,1,3,1,"2.52","1.27","1.27","54.5"
"FS","2024-06-07","83.5","-0.87","5.74","Walker, Christian",572233,669093,,"swinging_strike",,,,,13,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",,,0,1,2024,"-1.32","0.52","-1.07","2.01",,,,1,7,"Top",,,,,,,2.176780656138335,-121.53849103847756,-3.194424616172315,-13.53026469583428,24.644399014290318,-26.620881081822873,"3.49","1.55",,,,"84.3",1268,"6.9",745406,669134,650333,630105,456781,673490,595777,701538,665487,"53.63",,,,,,,,61,2,"Split-Finger",5,3,3,5,3,5,3,5,"Standard","Standard",233,"0","-0.036","75.5","9.0",,"0.036",,2,-2,"0.857","0.143",25,33,26,33,1,3,1,1,3,1,"2.76","1.32","1.32","54.5"
"FF","2024-06-07","96.1","-0.6","5.99","Walker, Christian",572233,669093,,"called_strike",,,,,1,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",,,0,0,2024,"-0.03","1.45","-0.32","2.85",,,,1,7,"Top",,,,,,,0.8281633362132849,-139.85268665925784,-6.034161095067815,-0.5691013592979617,32.179168588037314,-12.063593892399389,"3.17","1.55",,,,"96.5",2180,"6.6",745406,669134,650333,630105,456781,673490,595777,701538,665487,"53.94",,,,,,,,61,1,"4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard",187,"0","-0.023",,,,"0.023",,2,-2,"0.857","0.143",25,33,26,33,1,3,1,1,3,1,"1.03","0.03","0.03","68.9"
"FF","2024-06-06","95.5","-1.96","5.91","Walker, Christian",572233,681190,"field_out","hit_into_play",,,,,5,"Christian Walker lines out to right fielder Fernando Tatis Jr.","R","R","R","SD","AZ","X",9,"line_drive",0,0,2024,"-0.74","1.14","-0.11","2.24",,,606466,2,5,"Top",189.2,81.75,,,,,6.530133153494002,-138.8160111938508,-6.586633690523276,-11.081109482558636,30.55108968821451,-16.10466952625667,"3.49","1.55",330,"99.6",21,"95.4",2275,"6.3",745408,543309,650333,630105,642180,673490,595777,701538,665487,"54.22",0.383,0.495,"0",1,0,0,5,39,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",214,"0.012","-0.228","78.5","7.2",0.807,"0.228","99.6",-3,3,"0.167","0.833",25,33,26,33,3,2,5,1,5,1,"1.36","0.74","0.74","37.4"
"FF","2024-06-06","95.6","-1.74","6.03","Walker, Christian",572233,681190,"strikeout","swinging_strike",,,,,6,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",2,,2,2,2024,"-0.64","1.31","0.46","2.65",,,,0,3,"Top",,,,,,,7.195268110501377,-138.92344333943967,-6.180448256649981,-9.937511083932284,32.007548364830924,-13.962843854616505,"3.49","1.55",,,,"95.1",2443,"6.1",745408,543309,650333,630105,642180,673490,595777,701538,665487,"54.37",,0,"0",1,0,0,,22,5,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",213,"0.013","-0.203","77.0","6.8",,"0.203",,-3,3,"0.195","0.805",25,33,26,33,2,1,5,1,5,1,"1.19","0.64","0.64","39.0"
"FC","2024-06-06","90.5","-1.92","5.98","Walker, Christian",572233,681190,,"foul",,,,,6,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",,,2,1,2024,"0.27","0.79","0.39","2.19",,,,0,3,"Top",,,,,,,5.176936106332783,-131.66318070398864,-5.209963265137878,2.1106470068662317,26.43860578591757,-22.1138160801117,"3.49","1.55",204,"85.3",56,"90.4",2721,"6.1",745408,543309,650333,630105,642180,673490,595777,701538,665487,"54.38",,,,,,,,22,4,"Cutter",0,3,3,0,3,0,3,0,"Standard","Standard",177,"0","-0.062","81.1","7.7",,"0.062","88.0",-3,3,"0.195","0.805",25,33,26,33,2,1,5,1,5,1,"1.98","-0.27","-0.27","37.6"
"FF","2024-06-06","94.4","-1.9","6.02","Walker, Christian",572233,681190,,"swinging_strike",,,,,6,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",,,2,0,2024,"-0.65","1.44","0.39","2.38",,,,0,3,"Top",,,,,,,7.346810769954269,-137.2379088233227,-6.934401615040332,-9.850891232286871,30.15377579928552,-12.584249999686376,"3.49","1.55",,,,"93.9",2427,"6",745408,543309,650333,630105,642180,673490,595777,701538,665487,"54.5",,,,,,,,22,3,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",210,"0","-0.058","78.4","7.6",,"0.058",,-3,3,"0.195","0.805",25,33,26,33,2,1,5,1,5,1,"1.12","0.65","0.65","39.3"
"FF","2024-06-06","94","-1.91","5.94","Walker, Christian",572233,681190,,"ball",,,,,14,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","B",,,1,0,2024,"-0.36","1.39","1.73","2.16",,,,0,3,"Top",,,,,,,10.13882879972368,-136.36917667862292,-7.104235589227438,-6.6753227131243404,29.59933742065735,-13.429021479959205,"3.44","1.46",,,,"93.4",2410,"6.1",745408,543309,650333,630105,642180,673490,595777,701538,665487,"54.43",,,,,,,,22,2,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",212,"0","0.062",,,,"-0.062",,-3,3,"0.195","0.805",25,33,26,33,2,1,5,1,5,1,"1.21","0.36","0.36","36.7"
"FC","2024-06-06","91.7","-1.85","5.9","Walker, Christian",572233,681190,,"ball",,,,,14,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","B",,,0,0,2024,"0.06","1.04","1.57","1.5",,,,0,3,"Top",,,,,,,8.501304313037645,-133.23336737437234,-7.489913519736474,-1.0750003068456897,27.432226011828337,-18.399123617888016,"3.51","1.48",,,,"91.5",2534,"6.2",745408,543309,650333,630105,642180,673490,595777,701538,665487,"54.33",,,,,,,,22,1,"Cutter",0,3,3,0,3,0,3,0,"Standard","Standard",202,"0","0.034",,,,"-0.034",,-3,3,"0.195","0.805",25,33,26,33,2,1,5,1,5,1,"1.67","-0.06","-0.06","35.5"
"FF","2024-06-06","98.5","-0.15","5.88","Walker, Christian",572233,669093,"strikeout","swinging_strike",,,,,11,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",2,,3,2,2024,"-0.02","1.81","-0.43","3.71",,606466,592626,2,7,"Top",,,,,,,-0.7398981020907656,-143.3616650621488,-4.606657941579645,-0.04122624931376285,37.61857956262784,-6.475885229605345,"3.49","1.55",,,,"98.8",2475,"6.7",745408,543309,650333,630105,642180,673490,595777,701538,665487,"53.76",,0,"0",1,0,0,,58,6,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",180,"0.047","-0.474","75.3","6.8",,"0.474",,-1,1,"0.307","0.693",25,33,26,33,1,3,3,1,1,1,"0.56","0.02","0.02","68.6"
"FF","2024-06-06","97.1","-0.06","5.96","Walker, Christian",572233,669093,,"ball",,,,,12,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","B",,,2,2,2024,"-0.07","1.8","0.28","3.69",,606466,592626,2,7,"Top",,,,,,,1.0908509505242288,-141.33450009428537,-4.637820702787181,-1.1685277503341527,36.726262291030814,-7.398242236251398,"3.51","1.57",,,,"97.2",2066,"6.6",745408,543309,650333,630105,642180,673490,595777,701538,665487,"53.86",,,,,,,,58,5,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",177,"0","0.149",,,,"-0.149",,-1,1,"0.307","0.693",25,33,26,33,1,3,3,1,1,1,"0.65","0.07","0.07","64.3"
"FF","2024-06-06","98.3","-0.13","5.98","Walker, Christian",572233,669093,,"ball",,,,,12,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","B",,,1,2,2024,"-0.11","1.72","1.18","3.81",,606466,592626,2,7,"Top",,,,,,,3.8456796986825683,-143.0617849970191,-4.3959199580043915,-2.531640715284491,36.10896635822808,-7.860160034345675,"3.51","1.5",,,,"98.8",2366,"6.8",745408,543309,650333,630105,642180,673490,595777,701538,665487,"53.72",,,,,,,,58,4,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",180,"0","0.025",,,,"-0.025",,-1,1,"0.307","0.693",25,33,26,33,1,3,3,1,1,1,"0.66","0.11","0.11","67.4"
"FS","2024-06-06","83.8","-0.46","5.7","Walker, Christian",572233,669093,,"foul",,,,,4,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",,,1,1,2024,"-1.38","0.58","-0.4","2.8",,606466,592626,2,7,"Top",,,,,,,2.903006030486559,-122.02112816084335,-1.4979384634563768,-14.36767291259723,22.86834321731643,-26.27332585567387,"3.49","1.55",4,"71",-34,"84.8",1252,"6.8",745408,543309,650333,630105,642180,673490,595777,701538,665487,"53.69",,,,,,,,58,3,"Split-Finger",3,4,4,3,4,3,4,3,"Standard","Standard",236,"0","-0.121","73.8","8.4",,"0.121","88.0",-1,1,"0.307","0.693",25,33,26,33,1,3,3,1,1,1,"2.65","1.38","1.38","58.3"
"FF","2024-06-06","98.5","-0.26","5.88","Walker, Christian",572233,669093,,"ball",,,,,12,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","B",,,0,1,2024,"0.04","1.73","2.33","2.54",,606466,592626,2,7,"Top",,,,,,,6.996085044295285,-143.13640062866727,-7.658653481306168,-1.1361612981642601,34.27528902553811,-6.752955780915315,"3.41","1.55",,,,"99.1",2299,"6.8",745408,543309,650333,630105,642180,673490,595777,701538,665487,"53.72",,,,,,,,58,2,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",184,"0","0.053",,,,"-0.053",,-1,1,"0.307","0.693",25,33,26,33,1,3,3,1,1,1,"0.63","-0.04","-0.04","67.7"
"CU","2024-06-06","82.7","-2.24","6.02","Walker, Christian",572233,681190,"double","hit_into_play",,,,,2,"Christian Walker doubles (11) on a sharp fly ball to center fielder Jackson Merrill.   Corbin Carroll scores.","R","R","R","SD","AZ","X",8,"fly_ball",1,0,2024,"1.02","-0.59","0.02","2.93",682998,,,2,1,"Top",83.64,46.03,,,,,3.1612302280736855,-120.38464978574393,0.6824173087469292,9.152999020848092,26.111082416820008,-38.292688976063644,"3.49","1.55",391,"100.1",31,"82.2",3186,"6.2",745408,543309,650333,630105,642180,673490,595777,701538,665487,"54.31",0.477,0.925,"1.25",1,1,1,6,4,2,"Curveball",0,0,0,0,1,0,1,0,"Standard","Standard",68,"-0.099","0.953","74.1","7.3",1.754,"-0.953","100.1",0,0,"0.511","0.489",25,33,26,33,1,0,5,1,5,1,"3.96","-1.02","-1.02","38.8"
"FF","2024-06-06","98.5","-0.24","5.9","Walker, Christian",572233,669093,,"called_strike",,,,,8,"Christian Walker strikes out swinging.","R","R","R","SD","AZ","S",,,0,0,2024,"-0.22","1.78","-0.16","1.74",,606466,592626,2,7,"Top",,,,,,,0.7215623302276797,-143.20941953014596,-10.043769256450775,-3.218223287513126,32.71028621346869,-5.5927800432915795,"3.46","1.5",,,,"99.3",2246,"6.8",745408,543309,650333,630105,642180,673490,595777,701538,665487,"53.72",,,,,,,,58,1,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",191,"0","-0.077",,,,"0.077",,-1,1,"0.307","0.693",25,33,26,33,1,3,3,1,1,1,"0.57","0.22","0.22","70.7"
"ST","2024-06-06","83.9","-2.32","5.78","Walker, Christian",572233,681190,,"ball",,,,,14,"Christian Walker doubles (11) on a sharp fly ball to center fielder Jackson Merrill.   Corbin Carroll scores.","R","R","R","SD","AZ","B",,,0,0,2024,"1.06","0.6","1.16","2.35",682998,,,2,1,"Top",,,,,,,5.910646646205721,-122.03710946455965,-2.7072992406272136,9.419323707675732,24.132434931540516,-25.855759899080777,"3.46","1.5",,,,"83.4",3046,"6",745408,543309,650333,630105,642180,673490,595777,701538,665487,"54.5",,,,,,,,4,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",84,"0","0.039",,,,"-0.039",,0,0,"0.511","0.489",25,33,26,33,1,0,5,1,5,1,"2.64","-1.06","-1.06","32.0"
"SL","2024-06-06","85.9","2.41","5.7","Walker, Christian",572233,670970,"field_out","hit_into_play",,,,,5,"Christian Walker lines out to right fielder Fernando Tatis Jr.","R","R","L","SD","AZ","X",9,"line_drive",0,0,2024,"-0.55","-0.36","-0.01","2.74",621028,,606466,2,9,"Top",158.42,86.42,,,,,-4.624011294758966,-125.13378695711368,-0.06381857464274887,-4.9273550760426446,23.918889275474392,-36.215602660276396,"3.49","1.55",292,"85.7",24,"86.3",2845,"6.4",745408,669134,650333,630105,642180,673490,595777,701538,665487,"54.14",0.154,0.155,"0",1,0,0,3,76,1,"Slider",3,4,4,3,4,3,4,3,"Standard","Standard",302,"0.036","-0.503","73.9","6.9",0.235,"0.503","88.0",-1,1,"0.158","0.842",25,33,25,33,1,4,3,1,4,1,"3.43","-0.55","0.55","43.0"
"FF","2024-06-04","95.1","1.64","4.88","Walker, Christian",572233,690986,"strikeout","foul_tip",,,,,3,"Christian Walker strikes out on a foul tip.","R","R","L","AZ","SF","S",2,,2,2,2024,"1.26","0.79","0.8","3.13",,606466,,2,5,"Bot",,,,,,,-5.060176429967698,-138.37402449934774,-0.6565585122326807,17.35246153187332,34.26936750740055,-22.12522837899881,"3.48","1.55",,,,"95.3",2233,"6.7",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.84",,0,"0",1,0,0,,44,6,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Strategic","Standard",123,"-0.022","-0.277","74.9","6.5",,"0.277",,2,2,"0.811","0.811",22,33,23,33,3,2,6,1,6,1,"1.75","1.26","-1.26","26.2"
"CH","2024-06-04","85.7","1.87","4.55","Walker, Christian",572233,690986,,"foul",,,,,9,"Christian Walker strikes out on a foul tip.","R","R","L","AZ","SF","S",,,2,2,2024,"1.42","0.02","0.71","1.69",,606466,,2,5,"Bot",,,,,,,-5.652628287292357,-124.74145210399801,-0.4986849131029263,16.010827824645673,26.37242234584567,-32.109834881741534,"3.48","1.55",174,"63.4",48,"86.1",2007,"6.7",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.82",,,,,,,,44,5,"Changeup",4,2,4,2,2,4,4,2,"Strategic","Standard",94,"0","0","72.8","7.5",,"0","88.0",2,2,"0.811","0.811",22,33,23,33,3,2,6,1,6,1,"3.1","1.42","-1.42","18.6"
"FF","2024-06-04","93.2","1.7","4.85","Walker, Christian",572233,690986,,"ball",,,,,12,"Christian Walker strikes out on a foul tip.","R","R","L","AZ","SF","B",,,1,2,2024,"1.28","0.9","1.7","3.66",,606466,,2,5,"Bot",,,,,,,-2.8252787119699225,-135.67579880619593,0.7911492646736815,16.3734836033336,33.745527351221504,-21.62918037298381,"3.41","1.59",,,,"93.2",2280,"6.6",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.93",,,,,,,,44,4,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Strategic","Standard",125,"0","0.041",,,,"-0.041",,2,2,"0.811","0.811",22,33,23,33,3,2,6,1,6,1,"1.75","1.28","-1.28","23.4"
"FF","2024-06-04","93.9","1.81","4.85","Walker, Christian",572233,690986,,"swinging_strike",,,,,3,"Christian Walker strikes out on a foul tip.","R","R","L","AZ","SF","S",,,1,1,2024,"1.36","0.88","0.51","3.03",,606466,,2,5,"Bot",,,,,,,-6.399611102620535,-136.5472023696288,-0.8900093617495733,18.3832583465482,32.517885334028676,-21.29093242022015,"3.48","1.55",,,,"94.1",2298,"6.6",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.85",,,,,,,,44,3,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Strategic","Standard",121,"0","-0.066","73.4","6.2",,"0.066",,2,2,"0.811","0.811",22,33,23,33,3,2,6,1,6,1,"1.73","1.36","-1.36","24.9"
"FF","2024-06-04","93.1","1.56","4.91","Walker, Christian",572233,690986,,"called_strike",,,,,3,"Christian Walker strikes out on a foul tip.","R","R","L","AZ","SF","S",,,1,0,2024,"1.2","0.8","0.68","3.38",,606466,,2,5,"Bot",,,,,,,-4.914513982033939,-135.44067584640138,0.15501490780140892,15.847604976642575,32.624399780104014,-22.629739516998075,"3.46","1.62",,,,"93.1",2204,"6.5",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.97",,,,,,,,44,2,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Strategic","Standard",122,"0","-0.048",,,,"0.048",,2,2,"0.811","0.811",22,33,23,33,3,2,6,1,6,1,"1.85","1.2","-1.2","24.7"
"FF","2024-06-04","94.1","1.69","4.85","Walker, Christian",572233,690986,,"ball",,,,,12,"Christian Walker strikes out on a foul tip.","R","R","L","AZ","SF","B",,,0,0,2024,"1.34","0.82","0.98","3.94",,606466,,2,5,"Bot",,,,,,,-4.852846525585263,-136.80445984992195,1.6471240080529768,17.824584278039705,33.994264300095104,-22.65258887963789,"3.5","1.66",,,,"94.1",2227,"6.6",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.88",,,,,,,,44,1,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Strategic","Standard",121,"0","0.016",,,,"-0.016",,2,2,"0.811","0.811",22,33,23,33,3,2,6,1,6,1,"1.79","1.34","-1.34","25.8"
"FF","2024-06-04","95.3","1.55","4.83","Walker, Christian",572233,690986,"double","hit_into_play",,,,,7,"Christian Walker doubles (10) on a sharp line drive to left fielder Michael Conforto.","R","R","L","AZ","SF","X",7,"line_drive",3,2,2024,"1.23","0.81","-0.72","1.73",,,,0,4,"Bot",34.35,118.2,,,,,-8.794832468436484,-138.4177010969733,-4.334007024785722,17.76159732277993,30.989941345228488,-21.011938378942503,"3.48","1.55",253,"110",14,"96",2344,"6.8",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.72",0.726,0.785,"1.25",1,1,1,6,29,8,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Strategic","Standard",121,"0.042","0.551","76.1","7.8",1.154,"-0.551","110.0",2,2,"0.793","0.793",22,33,23,33,2,1,6,1,6,1,"1.71","1.23","-1.23","28.5"
"CH","2024-06-04","87.3","2.07","4.57","Walker, Christian",572233,690986,,"ball",,,,,12,"Christian Walker doubles (10) on a sharp line drive to left fielder Michael Conforto.","R","R","L","AZ","SF","B",,,2,2,2024,"1.3","0.22","0.98","3.37",,,,0,4,"Bot",,,,,,,-5.342460382152907,-127.03826892717574,2.8241004937010237,15.209024659068549,26.219369877030537,-30.578701096758305,"3.49","1.64",,,,"87.7",2043,"6.6",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.94",,,,,,,,29,7,"Changeup",3,1,3,1,1,3,3,1,"Strategic","Standard",97,"0","0.096",,,,"-0.096",,2,2,"0.793","0.793",22,33,23,33,2,1,6,1,6,1,"2.77","1.3","-1.3","17.8"
"FF","2024-06-04","94.8","1.69","4.9","Walker, Christian",572233,690986,,"foul",,,,,2,"Christian Walker doubles (10) on a sharp line drive to left fielder Michael Conforto.","R","R","L","AZ","SF","S",,,2,2,2024,"1.18","0.88","-0.09","3.12",,,,0,4,"Bot",,,,,,,-7.315595394607927,-137.8412625123133,-0.9002597564503652,16.630849514604357,31.338241590326103,-21.039781326384585,"3.48","1.55",195,"76",20,"95.3",2331,"6.7",747196,672275,527038,642731,656305,669477,624424,682641,671218,"53.85",,,,,,,,29,6,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Strategic","Standard",124,"0","0","76.5","6.4",,"0","88.0",2,2,"0.793","0.793",22,33,23,33,2,1,6,1,6,1,"1.67","1.18","-1.18","25.3"
